Date,COPEL,SANEPAR,VIVO,GRENDENE,BRADESCO,PRIO,WEGE,BOVA
2019-06-10,4.749000072479248,4.613333225250244,43.29999923706055,7.320000171661377,27.685949325561523,3.3459999561309814,9.614999771118164,93.8499984741211
2019-06-11,4.739999771118164,4.616665840148926,43.29999923706055,7.329999923706055,27.81367301940918,3.259999990463257,9.6850004196167,95.41999816894531
2019-06-12,4.670000076293945,4.616665840148926,43.619998931884766,7.349999904632568,27.49060821533203,3.1440000534057617,9.845000267028809,94.66000366210938
2019-06-13,4.86299991607666,4.690000057220459,43.75,7.400000095367432,27.190082550048828,3.2300000190734863,10.0,95.13999938964844
2019-06-14,4.809000015258789,4.699999809265137,43.869998931884766,7.340000152587891,27.145002365112305,3.2039999961853027,9.96500015258789,94.51000213623047
2019-06-17,4.742000102996826,4.676665782928467,42.61000061035156,7.369999885559082,27.07738494873047,3.2239999771118164,10.149999618530273,94.25
2019-06-18,4.763999938964844,4.706665992736816,41.90999984741211,7.360000133514404,27.310293197631836,3.2100000381469727,10.319999694824219,95.7699966430664
2019-06-19,4.900000095367432,4.849999904632568,42.0,7.510000228881836,27.64838409423828,3.181999921798706,10.585000038146973,96.62999725341797
2019-06-21,4.875,4.876666069030762,42.0,7.53000020980835,28.271974563598633,3.2660000324249268,10.71500015258789,98.22000122070312
2019-06-24,4.829999923706055,4.876666069030762,43.220001220703125,7.610000133514404,28.49736976623535,3.2019999027252197,10.789999961853027,98.30999755859375
2019-06-25,4.724999904632568,4.800000190734863,42.880001068115234,7.619999885559082,28.256948471069336,3.135999917984009,10.585000038146973,96.36000061035156
2019-06-26,4.730000019073486,4.800000190734863,43.09000015258789,7.550000190734863,28.61006736755371,3.140000104904175,10.574999809265137,96.8499984741211
2019-06-27,4.730000019073486,4.786665916442871,42.9900016784668,7.599999904632568,28.474830627441406,3.0899999141693115,10.680000305175781,97.06999969482422
2019-06-28,4.860000133514404,4.900000095367432,42.25,7.800000190734863,28.3546199798584,3.1540000438690186,10.680000305175781,97.11000061035156
2019-07-01,4.818999767303467,4.800000190734863,41.599998474121094,7.730000019073486,28.271974563598633,3.181999921798706,10.789999961853027,97.44999694824219
2019-07-02,4.73199987411499,4.913332939147949,42.720001220703125,7.690000057220459,28.34710693359375,3.134000062942505,10.779999732971191,96.7699966430664
